0,1,2,3,4,Labels
0,1,0.938576761302245,1,0,0
0.737946027199889,0,0,1,0.73327701945028,6
0,0.688015289617132,0,0,0,2
0.497503857933025,0,0,1,1,6
0.0863534548064002,0.944896117496769,1,0.359131499629662,0.598619383495943,5
0,1,0.559547662394709,0.798087719245339,0.577746042288911,5
0,1,0.18130492140066,0.564099801585756,1,5
1,0,1,0,1,7
0.30708736836982,0,0,1,0.0734102170510186,6
0.20514654909096,0.376935396575693,0.630619048999356,0.0796162098350751,1,5
0,1,0.709590369475646,0,0.949059683021438,3
0.39441085192176,0,0,0,1,1
0,0,0,0,1,1
0.0689556488831035,0,0.707855796241713,0.858742567875654,0.776871341501319,9
0.282356610902092,1,0.306667623325894,0.732149821090286,1,5
1,0.726798447021857,0.572379607111365,1,0.246336338104944,0
0,0.306486566444267,0,0,0.520825982846843,2
0.133095316502912,0,0,0,1,1
0.174080194884463,1,0.466302815746952,1,1,5
0,0.292530387141459,1,0.261065980374725,0.860377408949419,8
0,0,1,0.218843907421718,0.765447689451091,9
0,0,1,0.211320575034441,1,9
0,0,0.882751342399645,0.85604570421529,0.848038493724392,9
0.185881661512928,0,1,0,0.303382346579571,7
1,0.593546962903771,1,0,0.58633460776326,8
0.316017981762131,0,0,0,1,1
0.155165549606787,0,0.723382051669555,1,0.499784193444608,4
0.0680050998167138,0.935559233008116,0.765553055184922,0.0491207092346625,0,5
0.116331171172131,0,0,0,1,1
1,0.611053876011726,0.683211108924916,0,0.933652497431057,8
0.923752824772553,0.922423686428654,0.48470362499198,0.942130706431304,1,0
1,0,0,0,0,5
0.178969093373058,0,0,1,0.16794102366253,6
0,0.173967767459459,0.0921548053015737,0.135623658614975,0.542820258926658,2
0.845230355889114,0.484631216003685,0.526578077923235,0.851583179298718,1,0
0.252562295227874,0,0.550534701212212,0,0.183009716264516,7
0,0,0.821164958942116,0.647856431417347,0.386450940597705,9
0,0.732479346518268,0.0770216998928146,0.599657936641074,1,3
0.339345085601308,0,0,1,0.90614044903496,6
0.175024761758981,0,1,0.800388986317837,0.930557847356921,9
0.755076146851067,1,1,0,0.776355884280601,8
0,0,0,1,0,6
0.75476815168207,1,1,0,0.509267619322431,8
0.209123333999029,0,0,1,0.172896229879671,6
0,1,0.0892911848143361,1,0.93122237835814,5
0.480842288018965,0,0.659436314766189,0,0.277697310942705,7
0.0836947883559319,0,0,1,0.139347982207258,6
0.0722951402880437,0,1,0,0.401994948465127,7
0,0,0.0858490035016051,0,1,1
0.910602526459825,0.946072649064919,0.636344211146679,0,0.94719385064969,8
0,0,0.0717051954759232,0,1,1
0,0.449959329329504,0,0,0,2
0.321440605370283,0,0.859960893197394,0.70997983198884,1,9
0.794616791961314,1,0.710901408715195,1,0,0
0.328391384612656,0.212580206344093,0.826228708520379,0.103652368552552,0.840048751714136,8
0,1,1,0,0,5
0,0,1,0.78166140078455,1,9
0.143276232249376,1,0.736027122051399,0.844729249371919,1,5
0,0.522348024894116,0,0,0,2
0.602623378093923,0,0,0.730533198973613,1,6
0,1,0,0.461434429627269,1,3
0.490520645180538,0,0,1,1,6
0,1,1,0.892529436790207,0.945530012963871,5
0,0,0,0,1,1
0,1,0.809153705831987,0.707200639697038,0.765681167477175,5
0.401063606572893,1,0.547665474494305,0.318208715650752,1,5
0,0,0.706876389287174,0.265082970943151,0.597123921452868,9
0,0.619222642492049,0.80024225121516,0.213585735843108,0.459451286496094,8
0,0,0.801312152053938,1,1,4
0.22750019274545,0,0.688899118772582,1,1,4
0,0.408034496891913,0,0,0.286247024343593,2
0.147185652597916,0.317185561123098,0.20748487905056,0,1,3
0,0,0,0,1,1
0.937266429624743,1,0.109315683602079,0.141166939672878,0.910218059662876,8
0,0,1,0.574247546050463,1,9
0,0.0881413260591029,0,0,0.602149342836198,2
0.393539881463263,0,0.401347622555244,0.566719955083309,0.903400359572363,4
0.220496155176741,0.945659655359382,1,0,1,8
0,0,0.923873832028067,0.846221378425028,0.847582493175383,9
0,0,0.920750919390252,1,0,4
0,0,0,0,1,1
0,1,0.627450405599598,0.533993419928559,0.202960601151489,8
0,1,0.7092015617716,0.273487301629871,0.936081706599276,3
0,0.229732348374508,0,0.617160500917716,0.236852007263587,4
0,0,0.631387322623237,0.635847613563546,0.269722425465568,9
0.0603997033389723,1,0.222342926096063,1,0,0
0,0.889685066936342,0,0,0,2
0,0.0637775668088746,0,0.651255977054501,0.684495112511737,2
0.0885175531189429,0.881774505361914,0.774889759663241,1,0,0
0.896845947142542,0.821501282822667,0.451984247805905,0.239452741224307,1,6
0,0,0,1,0,6
0,0.380517681539152,0.81889520572916,0.189256758090553,0.0563929314843953,8
0.197705434788035,0.775932463048715,0.752741662111547,1,0.316424436989612,0
0,0.494138262377393,0.407221072883245,0.590185787763779,0.733174146701458,3
0.408745314689022,0,0.261033084961756,0.302563305281478,1,4
0.264420153924977,1,0.442448006926303,0.729756565130005,1,5
0.567599349818817,0.934008416742466,0.23808829643206,0.932375813194575,0.0978430494595957,0
0,0.934115329204048,0.0964027581919571,0.421383757191617,1,3
0.245094543123019,0,0,1,0.414611055237887,6
0,0.268124950573597,0,0.230475243902702,0.297025351796625,2
0.362649045693749,0.494897506653099,0.911373633442104,1,0.187672977174648,0
0,0.811962395870466,0.852305988879874,1,0.823830945381692,3
0.272261674674938,0.062072151860836,0.0985322176810501,0,1,1
0,1,1,0,0.268902174277321,8
0,0.646798431966688,0,0,0,2
0.196109008066973,0,0.543868010736841,0.627704523515577,0.203679716125992,4
0,1,0.633581097891759,0.160654696078631,0.724587941637093,3
0.838089611331443,0.832335000225785,0.591611988244775,1,0,0
0.266605342066922,0,0.676700124516988,1,1,4
0,0,1,1,1,4
0.568337743595119,0.172672152831838,0,0.928094739479622,1,6
0,0.60052620446677,0.321876177731771,0.212879296524078,1,3
0.335736321062611,1,0.739684610267513,0.396638449449755,0.909634557332997,8
0.143524170540057,0.881943407701386,1,0,0.643016732759422,8
0.374674142348099,0,0,0,1,1
0,0,0.0985381049894443,0,1,1
0,0.482118461764227,0,0.0697396668662357,0,2
0.195397632393978,0.445235704308315,0.920458529469518,1,0.0988237703132702,0
0,0.60864251798319,0.711643786381036,0.619670968025758,0.935133350769816,3
0,0,0.831581835660889,0,0.230238127795054,7
0.249484737388165,0,0.567680075951651,0.665933699184837,1,4
0.502255307990752,0,0,0.8515422772094,0.906038389912002,1
0.302124957223446,1,0.606683690260382,0.319007616687938,1,5
0.917521740638139,0.0822233499557862,1,0.276619762713829,0.293212712696344,9
0.795342260467157,0,0,0.730897741742637,1,6
0.443750066618823,0,0,0.307524091822675,0.60790078274019,2
0,0,1,0,0.658540058666814,7
0.282263652087926,0,0.949760466646703,0,0.951278070305279,7
0.0793197995160645,0,1,0.715170649086779,1,9
0.887920489258982,0.641062216658761,0.556042573876737,0.235034021228812,1,5
0.189128307332673,0,0,0,1,1
0.743199986013456,0,0,0,1,1
0,0.73011954712002,0,0,0,2
0.0855975261158355,0,0,1,0.0882595143064268,6
0,1,0.397997591875018,0.158154933021206,0.742485410532721,3
0.422381202560127,0.882003880673637,0.565140009174861,0.283077266848211,1,5
0.447904319200486,0.208776306883816,0.23717584482447,0.175144577425416,1,4
0,0,1,1,1,4
0.127041990959253,1,0.90056669247944,0.685372397720451,1,5
0,0,0.721790071577256,1,0.810387739515031,4
0.66265962089569,0,0,1,0.758999882000421,6
0.16006728633385,0.40929450938817,0.867474313124284,1,0.0672714388653414,0
0.268960040385119,0.10960595358552,0.174199752081654,0,1,7
0,0.0890633602586027,0,1,0.847331729002726,2
0,1,1,0.207576539535021,0.835576667565989,8
0.239303187220234,0,0.673116727016686,1,0.869527077034658,4
0.714930287021526,0,0,1,0.182770074501217,6
0.315077574003761,1,0.820496097287904,0.343878548479113,1,5
0.549659131947621,0,0,1,0.142643445976807,6
0,0,0.0972479928769017,0,1,1
0.668890535549192,0.518392519757267,1,1,0.350458206522084,0
0.36821131035424,0,0.745563937302805,0,0,7
0,0.458721652969268,0,0.0840220615880867,0,2
0,0.670518217215964,0.169581860786754,1,0.167157481781532,0
0,1,0.699217758629271,0,0.923980040065976,3
0.613305041329418,0,1,0.583147763060154,1,9
0,0,1,0,0.638913233398298,7
0,0.184767665002188,0.889960982839531,0.0669401218308477,1,3
0.164389513394679,0,0.76313235633348,1,1,4
0,0,0.0900647784140567,0,1,1
0.651411090415737,0,0.578762695453139,0,1,7
0,0.136451079359134,0,0.182399275137452,0.242156127843675,2
0.13123491056085,0,0,0,1,1
0,0,0.211369501868523,0.0774451511794984,0.15689961757715,2
0.337763615963157,0,0.93734849482396,0.592584370177188,1,9
0.401979722048024,0.374438811834832,0.604420039239878,1,0.934701902562426,0
0.099638364773964,0,0,0,1,1
0.129116766634754,0,1,0.783148470172358,0.946545792229579,9
0,0,1,0,0.340965028092012,7
0.0735037015457349,0,1,1,0.173825769456612,4
0.338017311325507,0,0,0,1,1
0,0.909348743880079,1,0,0.784529748662656,8
0.250593189602594,0,0.626591139174154,1,0.936874007391236,4
0,0,0,1,0,6
0.791379351984594,0.93316753755772,1,1,0,0
0.36663935188375,0,0,1,0,6
1,1,0.655652773682486,1,0.091604628563419,0
0,1,1,1,0.794628881579773,5
0.489462729322662,0,0.149651296888753,0,1,1
0,0.385506503222025,0,0,0,2
0.131499038100214,0,1,0,0.420724436415639,7
1,0.836176004184584,0.354140306590535,0,1,8
0.204192076158891,1,0.797791104110641,0.757616669275702,1,5
0.764047022918109,0.0527131551656327,0,0.460198819575534,1,6
0.0657123966329912,0,1,0,0.166115140553519,7
0,0,0.785570329894282,0.156607513433757,1,9
0.714875934150009,0.0651873001235217,0,0,1,1
0.201114874719113,0,0,0.0794568355304269,0,0
0,1,0,0,0.631836858729579,3
0,0,0.928747859536331,0.488591111583276,0.323751341166937,9
0,1,0.0697447828145067,0.591883110051065,1,3
0.486372340738011,0.473936208346552,0.559990555870609,0,1,8
0,1,0.643056121768561,0,0.919724225257894,3
0,0,0,0,1,1
0.675701145672674,0,0,0,1,1
1,0,0.784920732715492,0,0.595800790635463,7
0.684633219235856,0,0,1,0.508000888650886,6
0.115101703600524,0,0,0,1,1
0.3522651696072,0,1,0.130688917702026,1,9
0.163626546973544,0.151653803258405,0.0626240776540887,0,1,1
0.35390998615395,0,1,0,0.547574662940026,7
0.200926100761581,0,0,1,0.102138428541365,6
0.824829353544843,0.383466570774564,0.495064781981999,0.316283877200476,1,4
0.524368934020981,0,0.787751210520635,0,0.263789636798574,7
0,1,0,0.167733487320704,0.913906750969558,3
0.385425882669266,0.404371736685665,1,0.196897086566782,1,9
0.848565838592272,1,1,1,0.306107496045801,0
0,1,0,0,1,3
0,0.664632155711757,0,0,0,2
0,1,0.932323991517717,0.203558660048501,0.629449259555968,5
0.787150576355675,0,0,1,0.186721944612606,6
0.134623956693632,0,0.947683148639782,0.601814034615943,0.1003368631533,9
0.218529095690961,0.401852817861415,0.874336770363527,1,0.059696311497443,0
0.0630373606584257,0,0.66431746009407,0.0862872759070002,1,7
0.369991807855649,1,0.93891705468031,0,0.92104048568354,8
0,0.334495914454036,1,0.323044488079629,0.638293710940878,9
0.142397923114367,0,0.891633644048865,0.873269682215406,0.752557564956732,9
0,0,0.720427796736447,0.271973270416345,0.45087470188529,9
0.665667196660447,0,0.541796186462389,0.654341576793569,1,4
0.91044791215729,0.215205747154204,0.0480745964377082,0.947950105379183,1,6
0,1,0.28021028278638,0.126935635663759,1,3
0,0,0,0,1,1
0.396733713920208,1,0.208258907297346,0.632373665506411,1,5
0.864573509409485,0,1,0.105720067707662,1,9
0.374695828251807,0,0.744212884352788,1,0.931163563906855,4
0.906132438254725,0,0,0.194453562549824,0.165163517651748,2
0,0.951125054866253,1,0.23301647556512,0.487166765059478,8
1,0,0.899167760557734,0,1,7
0,0,0,0,1,1
0.906588366498542,0,0,1,1,6
0.106142245455564,1,0.815084077997658,1,0.930373917400624,5
0,0,0.819021064060202,0,0.476591506049229,7
0.191035634796596,0.445557442288617,0.733340090730169,1,0,0
0.401045090241424,0,0.323487742103925,0.0942200955338048,0,8
0.308068227628312,0,0,1,0,6
0,0.268825820040376,0,0.107077362060961,0.616970335367876,2
0.642689722280285,0,0,1,1,6
0,0,0.853608104520077,0.398464725626193,0,9
0,1,0.224089483084193,0,0.741511528570465,3
1,0.717285322635244,0,0.165606114381048,1,6
0,0.766022687132309,0.276368799225103,0.548090498816167,1,3
0,0.156413687936186,0.113731920203393,0,0.358311150513281,2
0,0.945282552742422,1,0.199642733840599,0.482823701108988,8
1,1,0.733104283460219,0,0.928328944332142,8
0.243240024511242,0,0,0,1,1
0,0,0,1,0,6
0.586035822322394,0,0.732018664699003,1,1,4
0,1,0.674185386797927,0.166107460673557,0.800644029722777,3
0.377593169048685,0,1,0,0.923528331277378,7
0.788985095344897,0,0,1,0.394857027193077,6
0.568321063518694,0.919085126196837,0.189067178298814,0.341412599949698,1,5
0,1,0.751341910289144,0.94176060605081,1,3
0.202509347121563,0,1,0,0.206994494912652,7
0.934308063544437,1,1,1,0,0
0,0.108536138005174,0,0,0.427601036150229,2
0.352199541589682,0.468333504427205,1,0,1,8
0,0.256173997457928,0,0,0,2
0.168006947888899,0.400174315535224,0.868973863944851,1,0.0748402241001069,0
0.0591238302934687,0.63572609315662,0.86929919583595,1,0,0
1,0.906817026868054,0.583568122244637,1,0.18815553200677,0
0,1,0.492358601074522,1,0,0
0,0.923344996176965,0.867920224372111,1,0.447574386682917,5
0.44066564070323,0,1,0,0.459898250401372,7
0.755176427457117,0,1,0.092332147391096,0.249106938521702,7
0.419197741397819,0,0.918258287712231,0,0.950553578873862,7
0.0916164314100809,0,0,0,1,1
0.606638797519276,0,1,0.611753182618043,1,9
0,0.585343159464385,1,0.821120740768136,1,3
0.270472486325352,1,0.357325849651129,0.642020257247943,1,5
0.535914213024985,1,0.665121987901435,0,1,8
0.675394619357353,0,0.949662548113729,0.526549971454424,1,9
0,0.618498323882209,0.72375923997415,0.724342177948664,0.752189535713103,3
0.37644707843508,1,0.937490534147144,0,0.878098903279329,8
0.942323289258423,1,0,1,0,0
0,0,1,0.808146061345614,0.92301471135407,9
0,0.362726891677559,0.947462203229836,0.236570608274877,0.882046532031154,8
0.93139497994843,0,0,1,0.854009109430016,6
1,0,1,0.314158953244908,0.858331288798532,9
0.298920950354265,1,0.758688205111553,0.471852408445488,0.806570071119624,8
0,0,1,0.760044211667318,1,9
0,0.385438292976901,0,0,0,2
1,0.0560675387616939,0,0,1,1
0,0.943153560592618,0.59566260351953,0.440972868901775,1,3
0.148576515383405,0,0.262190260851912,1,0,4
0,0,0,1,0,6
0.652143087728166,0.238142186299214,0.102022491853604,1,1,6
0,0,0,0,1,1
0.585458813787821,0,1,0,0.832339057798363,7
0,0.209699621818054,0,0,0,2
0,1,1,0,0.501066310370094,8
0,0,0.912335339375185,0.860856469006883,0.840703250372371,9
0,1,0.491977646192347,0.261626256332389,0.674219632270365,3
0,0.224630752244502,0,0,0,2
0,0,0.134370319227058,0,1,1
0.10685837904726,1,0.301457994122736,0.721732365259508,0.840236037828735,5
0,0,1,0,0,7
0,0.689826527767847,0,0,0,2
0,1,0.644743074474101,0.648466824781139,1,3
0,0.210849818291128,0,0,0,2
0,0.860436172813301,0.873563578173403,1,0.539107302117428,5
0.470286070860371,0,0.669372958523922,0.751365195967743,1,4
0,0,0,0.911090099040492,0,6
0.331291121068294,1,0.882936331794169,0,0.948715308474583,8
0.924731686503911,0.64314878741964,0.770787881876685,0,0,5
0.203102213204483,0,0.732998680511615,1,1,4
0,0.437932332275023,0,0,0,2
0.145089794912612,0,0,1,0.185081646435332,6
0.0737497917251949,1,0.369877721923381,0.130743178746741,1,3
0.215829139942219,0.588717508489215,0.92565408121894,0.600490710879474,1,5
0,1,0.295984264494319,0,1,3
1,1,0.289084261773875,1,0.305795822389979,0
0,1,0.393482127308425,0.221367914755412,0.627132887750948,3
0.882776381258465,0.0652011893207338,0,0,1,1
0.154501922774338,0,0,1,0.133058807115751,6
0,0,0,0.644441176526996,0.514313462058604,2
0,0.0627227461322078,0,0,0,2
0,1,0,0.122352922535909,0.362598348814623,3
0,0,0,1,0,6
0.924956576251456,0,1,1,0,4
0.358082662521409,0,0,0,1,1
1,0,0,0,0,5
0,0,0.823070227505697,0.208451609863452,1,9
1,0.375957152269541,0,0.822604598032787,0.51830856258863,6
0,0.215038030170607,0,0.300465884432091,0.392992019484465,2
1,0,0.315066247211378,0,0.0845285836416069,7
1,0.930567817247689,0.100617722578056,0,0.645639696579185,8
0.733939855639299,0.632965380838797,1,0,0.343361731651924,8
0.806664552612301,0.312964167719344,0.621499937540764,1,0.213443739449706,0
0.286778126806875,0,1,0.527853531075606,0.169975676379682,9
0,1,0.508692056338425,0.787763935426626,0.686876279712187,3
1,1,0,0.33863999298104,0,0
0.510950433556628,0.141247556274854,0,0,1,1
1,0,0,0,0.673452902156304,1
0.580499366681477,0.621107071897296,0.950295487726496,0,1,8
0.0679801911207296,0,0,0.696751945300221,0.666678010459714,2
0.201127836890593,0.915799626444686,0,0,1,3
0,1,0,0,0.310959787846385,3
0.42220438560386,0,0,1,0.906944487204556,6
0.849795526027191,0,1,1,0,4
0.2374532620337,0,0,1,0.505949698378338,6
1,0,0,0,0,5
0.661715751082268,0.174499393069391,0,0.0648259709898463,1,6
1,0.90884253876651,0,0.24585174823491,0.900492096414571,6
0.639542396142844,0.791633466256013,0.56208542201342,0,1,8
1,0,0.253156990137452,0,0.0909941775680315,7
0.776672844698979,0.524886738075899,0.369202136591667,0.246747955624592,0.227660860359535,8
0.710240187343571,0.784189642125135,0.908981614984404,0,0.33494025576283,8
0.487510916061114,0,0,1,1,6
1,0.0527778460208657,1,0.344451587197987,0.0686639451332033,9
0,0.419696501876094,0.664175657693344,1,0,0
0.837952959238248,0.428188737755237,0,0.619127181696675,0,0
0,0,0.709702685431133,0.0680313864994293,0,5
1,0,0,0,0.841483919438351,1
0.932303256548549,0.644523999762132,0.867881776440235,0.090314892701663,0,5
0.190204863091655,0,0.128997581400276,0.429536693771466,0.247788469725604,2
0,0.0613877597297222,0.470768683924889,0,1,1
0.301743743812383,1,0,0.188237046270779,0.479526541310786,3
0.129330671687432,0,0.680111857283162,0,1,7
1,0,1,0.780952344424273,0,4
0,0,1,0.287148690790195,0.827858156854037,9
1,0.175546412460182,0,0,0,5
0,0.732112226279156,0.865875123068613,0.723431406062759,0.938458835451656,3
1,0.490968355217838,0,0.100201810374068,0,6
0.798114332937925,0,0,1,0,6
1,0.104118270278168,0.0794378366061807,0,0.225645296006702,7
0,0,0,1,0,6
1,0.250808167709926,0.716625105935502,0.194838285559973,0.269960537837235,8
0,0.407446825936529,0,0,0,2
0.855626096046698,0.05334852402238,1,0.27424140351522,0.0840324770763593,9
0.185779197426691,0,0,0,0.320560832056725,7
1,0.549019026404903,0,0.653500157348875,0.549847937682977,6
0.200650898364849,0,0.553959394801353,1,0,4
0,0.4462927697083,0.0534962225079938,0.148249453322202,0,2
0.179299770434737,0.572291260142957,0.810397649882862,1,0.158133841339451,0
1,0,0.793369385153736,0,0,7
0,0.273281136453564,0,0.221208085348315,0.243351723746103,2
1,0.0960285771770365,0,0,0.95070878530942,1
0.309854978027755,0,0.690505078180541,0.794296917479913,1,4
1,0.22027333568081,0,0,0,5
0,1,1,0,0.919285904620196,8
1,0.300296421865868,0,1,0.25995049017051,6
0,0.793108078419205,1,0.832244300642699,0.144559724417177,8
0,0.616376900325233,0,0.11116844611019,0,2
0.842741553211652,0.0785096543204323,0,0.442222618299062,1,6
1,0,0,0,0,5
0.923971404031859,0.722096160443469,0.553137489017868,1,0.843969751349096,0
0.674080839264076,1,0,1,0,0
0,1,0.763479830231979,0.195546318446154,0.91285738145882,3
1,0,0,0,0,5
0.844436755484434,0,1,0,1,7
1,0,1,0.736948644817097,0,4
0,0,0,0,1,1
0,0,0,0.427418835388675,0.0806150483546545,2
0,0,0.50128050841364,0,1,1
0.341244457421048,1,0,1,0,0
0,0.120145111562519,0.204306224250246,0.0876409518773071,0.633453579654222,2
1,0.628177435088603,0,0,0,8
0,0.288859195632871,0,0,0,2
0.739090239695327,0.0820994042909035,0,0,1,1
0.280862215926657,0,0,0,1,1
1,0,1,0,0,7
0,0.279855425847185,0,0.132218343310675,0.536904887364593,2
1,0,0.121925813947888,0,1,1
0,0.447210891143988,0,0.105210551901952,0,2
1,1,0.613279970530026,0,0.736588663268515,8
1,0,0.946189544483038,0.0947232143477416,0.655154028244122,9
0.310891719748466,1,0.303985045068302,0,0.405564289429167,3
0.875211738470414,0,0,0.762226843770424,1,6
0.845739339872494,0.397590559707168,0.85172837411407,0,0.26606149848611,8
0.1679759272631,0.52802125575679,0.500242219641367,0.910328990036074,0.761360436562726,6
1,0,0.783721544392787,0,0.133882062554873,7
1,0,0.853394546954712,0,1,7
1,0,0,0,1,1
0,0,0.295403734995814,1,0.124427034988365,4
1,0,0.656861026125793,0,0.220632903972293,7
0.281247585805517,0,0,0,1,1
1,0,0.83279157543667,0,0.1794442117112,7
0.116753721929028,0.140788062741462,0.115580569379706,0,1,1
1,1,0,1,0,0
1,0.864026336529427,0.928562924639008,1,0.150834480347458,0
0.908308657981652,0.0948861925278407,0,0,1,1
0,1,0.665481335761718,0,1,3
1,0,1,1,0.257783515138544,4
0.908293467264336,0.0951359599647874,0,0.437191249020285,1,6
0.520054209590253,0,1,1,0.118114588981629,4
0.509560187336594,0.422114788024026,0.725107622458209,1,0.764843587192779,0
0.449694557854264,0,1,1,0.624296265065393,4
0,0.547248980336962,0.557956544187479,0,0.431174904957468,2
1,0.373133648863097,0,0,0,5
0.512493118968204,0,0,0,1,1
1,0,0.256707394676644,0,0.181780684863122,7
0,0,0,0,1,1
1,0,1,1,0.253856757484556,4
0,0,0.524084631839241,0.606572214998566,0.205918545472763,9
0.726591616881078,0,1,1,0.85077602016864,4
0,0,0.799410504547984,0.113189380204722,0.397574654041826,7
1,0,0.88553109070153,0.203474905490147,0.593282738437464,9
0,0.169238782390405,0.872906751885392,0.162802541757007,1,9
1,0,0.238969972544207,0,0.0997398094464928,7
0,1,0.522394283282681,0,1,3
0.302541239416718,0,0.0491845199796237,0.36048409308862,0.228524670763314,2
1,0,0.797702353352095,0,1,7
1,0.219164155735906,0,0.889137441605909,0.380766792558138,6
1,1,0.878032492777328,1,0.348993524313642,0
1,0.254817221288368,0,0,0,5
0.179902829121888,1,0.458705492983741,0.271166126059983,1,5
0,1,0,0,0.250102636831777,3
0,0,0,0,1,1
0.756457389311288,0.0545040733632623,0.945657320592396,0.359494399349699,0.0507959958176414,9
0.172450091432887,0.382610827441717,0.856595064620094,1,0.0670317650606789,0
0.866260427291765,0,1,1,0.25781086362595,4
0,0,0.744720345048145,0.264197812561399,0.641524259117148,9
0.348951539375533,1,0.240065497889856,0,0.669721113364704,3
0,0.625662364215388,0.452989492301468,0.498642765540601,1,3
0.844096918382805,0,1,0.384776508057674,0.205019421401715,9
0.32785172306622,0.361824253862531,0.825785295817274,1,0,0
0.901657176340204,1,0,0.942048960518347,0,0
0,0.494460368667379,0.908161993064738,0.720543973888185,0.946437593325245,8
1,1,0.185057188255822,0,0.733452201067758,8
0,0.50008339887256,0.933504956006251,0.191744553920637,0.593868250526914,8
1,0,0.226534354074175,0,0.0960832512710271,7
0.210585443589228,0,0,1,0,6
1,0,0.925995088755949,0.230231849916836,0.731008593546101,9
0.70148907792212,0,1,0.37400890277165,0.838929651046916,9
0.904388443821199,1,0,0.724657370239401,0,0
0,0.134209341876809,0,0.0482826466467714,0,2
1,0.692286721677646,0,0.54856520684928,0.737532882493928,6
0,0.22131824427802,0,0,0,2
0.360209564506161,1,0,0,0.340430556461734,3
0,0,0.0601369691963098,0.469450715392038,0.101690861219346,8
1,1,0,0.569001090636169,0,0
1,0,0.86878164452799,0,0.814593022357057,7
1,0,1,1,0,4
0,0,0,0,1,1
1,0.860835053566608,0,0.753784367632732,0.583606061810214,6
0,0.212518480975126,0,0.176616640562287,0.716772238126948,2
0.123648204038061,1,0,0,0.276853060858069,3
0.803401793568345,0,1,0,1,7
1,0,0.255468887702081,0,0.0996863747285706,7
0.151798073839342,0.538070156382642,1,1,0.0787207600872916,0
1,1,0,1,0.440454914379418,0
0,0,0.695528756251377,0.583766344025482,0.717170207380134,9
0.789562677811894,0.0893237209805148,0.1470205207734,0,1,1
0,0,0,0,1,1
0.910639073615969,0,1,1,0,4
0.727141075054387,0,0,0.484569775130952,1,6
0.80126732658344,1,0.857590362391274,0,0.668729689398254,8
0,0.0974714423362898,0,0.0494633186372694,0,2
1,1,0.203381178322289,0,0.55271055525107,8
0,0.147408689362519,1,0.0530835896785524,0.707672866813867,9
0.620953014382234,0,0,0,1,1
0,0.191707347747859,0,0.789209625960698,1,2
0.33945144548651,0.472045449532795,0.0643882249949054,0.192894385475137,0.739654317966036,2
0,1,0.754602937127031,0.188527890995363,0.458769897305228,3
1,0,1,0.650270810832204,0.2170969585741,9
0,0,0,0,1,1
0.194264973236022,1,0,0,0.682137959551124,3
0,0,0,0,1,1
0.88098574027541,0,0.123112364879965,0,1,1
0,1,0.115132121383759,1,0,0
1,0.640049121984672,0.785653632101669,0,0.333275503050167,8
0.209179328376615,1,0.29945455486283,0,1,3
1,0,1,0.786463404501784,0.103398918570013,4
0.660774590867483,0,0.628025580698892,0,1,7
0.345958577937891,0,0,0.152216506833936,0,2
0.381379470826702,0.385881542435546,0.728702532199209,0.155290192641503,1,8
0.886075880226608,0.0768410493763994,1,0.255457390189958,0.70340946070962,9
0,1,1,0,0,5
1,1,0.174454386820149,0,0.612627270947416,8
0.336930936289832,1,0.52262375576819,0,0.727126728224096,8
0.0837927683135845,0,0,0,0,2
0,0,0.942724405900515,1,0.351622023297589,4
0.317985166694241,1,0.531331786913734,0,0.679519097125766,8
0,1,0.169726550274254,0.744981873684907,0.950026569396804,5
1,0.241274863775301,0,0.830129241639137,0.661937794316554,6
0,1,0.0819651706452137,0.479286370862958,0.507975788772728,3
1,0.216995546056365,0,0.683172898767365,1,6
0,0,0.0493857567045293,0.5420263045376,0.107835745734071,2
0.950637697763313,0,1,0.349322890046349,0,9
0.084726468272596,0,1,0.662562182680322,0.674854124065875,9
0,0.67594918324062,0,0,0,2
0.925897339913496,1,0.903419800655273,1,0,0
1,0,0.952260178911168,0.225994211017929,0.484405745607142,9
0,1,1,0.354834967913505,0.672190486786527,5
1,0.715086616976633,0,0.544550986715889,0.565672313573216,6
0.532119628947411,0,0.599305748219624,0.608693125388334,1,4
1,1,0,0.94223423410778,0,0
0.596052335768326,0.674713630827859,0.912149812722421,0,0,5
1,0,0,0,0,5
0,0.751676810188926,1,0.699052339977817,0.93898586722126,5
0,1,0,0.441331323454579,0.502131194935398,3
0,0.123522518647024,0.154331678235988,0,1,1
0.129381739228524,1,0,0,0.67543785595345,3
0.101047686201545,1,1,0,0.950711991067205,9
1,0.108199683128378,0,0.573382830820583,1,6
0,0.319424043397394,0.807284502320304,1,0,0
0,1,0,0.0554615031849447,0.836491698396699,3
0.818098208269981,0.448896226709225,0.604326564813311,1,0.579981186471452,0
0.746352353569071,0,0,0,1,1
1,0,1,0.130380905883199,1,9
0,0.685487060101635,0,0,0,2
0,0,1,0,0.0956717769711835,7
1,0,0,0,0,5
0.349054660448589,0.27298678557754,1,0,0.817506343130601,9
1,1,0,0.688361509653483,0,0
0,0.86248827947083,0,1,0,0
0.0997661089478576,1,0,0,0.258990739546998,3
0,1,0.280228029439858,0.422361919839319,1,3
1,0,0.320646676397171,0,0.0722395951502713,7
0.349552633396237,1,0.84467541579412,0.468267557094571,0.798814163282817,6
1,0,0,0,0.641436972615001,1
0.581099863022681,0.875376583102848,0.942461032610625,1,0,0
1,0,0,0,0,5
0,0,0.847485074604504,0.352519216448989,0,9
